Repository,Commit,Type,Node Before,Node After
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/phar.c:phar_parse_pharfile(php_stream, char, int, char, int, zend_long, phar_archive_data, uint32_t, char):17852-36199","ext/phar/phar.c:phar_parse_pharfile(php_stream, char, size_t, char, size_t, zend_long, phar_archive_data, uint32_t, char):17869-36220"
linux,48b8d20895f8a489e1527e9bdc5e372808542fa3,EXTRACT,drivers/lightnvm/pblk-gc.c:pblk_gc_line_prepare_ws(work_struct):3126-6475,"drivers/lightnvm/pblk-gc.c:get_lba_list_from_emeta(pblk, pblk_line):3126-4355"
linux,c16734ea98f5549fed9a1af47e943a45855274e0,EXTRACT,drivers/nvme/target/core.c:nvmet_ns_enable(nvmet_ns):7063-8260,"drivers/nvme/target/core.c:nvmet_ns_changed(nvmet_subsys, u32):4612-4938"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/phar.c:phar_open_from_filename(char, int, char, int, int, phar_archive_data, char):43017-44098","ext/phar/phar.c:phar_open_from_filename(char, size_t, char, size_t, uint32_t, phar_archive_data, char):43075-44167"
git,60ce76d35819a9679104b6615aa0466ae49023a0,RENAME_FUNCTION,"refs.c:for_each_replace_ref(each_ref_fn, void):35055-35298","refs.c:for_each_replace_ref_the_repository(each_ref_fn, void):35055-35313"
tmux,6ae04dd5a01cbdc2fe2e4908ef444faaf50656f4,EXTRACT,"input.c:input_csi_dispatch_sgr_256(input_ctx, int, u_int):42414-42803","input.c:input_csi_dispatch_sgr_256_do(input_ctx, int, int):43981-44340"
toxcore,5b7cbc89560828c2f5b0b2d1f4cdd738da0797a0,RENAME_FUNCTION,"toxcore/tox.h:tox_file_receive_chunk_cb(Tox, uint32_t, uint32_t, uint64_t, uint8_t, size_t, void):64788-64980","toxcore/tox.h:tox_file_recv_chunk_cb(Tox, uint32_t, uint32_t, uint64_t, uint8_t, size_t, void):64912-65098"
toxcore,76dfccf2d6386c1dd1a7e62586ceb1e18618b328,CHANGE_SIGNATURE,"auto_tests/tox_test.c:accept_friend_request(Tox, uint8_t, uint8_t, uint16_t, void):399-690","auto_tests/tox_test.c:accept_friend_request(Tox, uint8_t, uint8_t, size_t, void):399-691"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:thread_deallocatedp_ctl(size_t, size_t, void, size_t, void, size_t):2224-2254","deps/jemalloc/src/ctl.c:thread_deallocatedp_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):2123-2153"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/normalization_layer.h:backward_normalization_layer(normalization_layer, float, float):613-699","src/normalization_layer.h:backward_normalization_layer(normalization_layer, network_state):643-725"
tmux,21993105e53da0f5aae583b494c83f1cbbf48b1b,CHANGE_SIGNATURE,"format.c:format_defaults_winlink(format_tree, session, winlink):2765-2853","format.c:format_defaults_winlink(format_tree, winlink):2765-2835"
tmux,932f6cfbfc98ab2d6e593f7fa3473a6bb3269967,CHANGE_SIGNATURE,proc.c:proc_clear_signals(tmuxproc):5666-6152,"proc.c:proc_clear_signals(tmuxproc, int):5666-6418"
darknet,6e7914530939aeaa4e6cc1a692b15e23d5173ae0,RENAME_FUNCTION,"src/detection_layer.c:get_detection_boxes(layer, int, int, float, float, box, int):8405-9612","src/detection_layer.c:get_detection_detections(layer, int, int, float, detection):8405-9555"
toxcore,12d3f9396b53aa71f41cd16703cdeb7befd99a4a,RENAME_FUNCTION,"toxav/toxav.c:invoke_call_state(ToxAV, uint32_t, uint32_t):39497-39710","toxav/toxav.c:invoke_call_state_callback(ToxAV, uint32_t, uint32_t):39620-39842"
tmux,ac2ba0961babe8307b6474a73ea11b097b42f759,EXTRACT,"window-tree.c:window_tree_build_window(session, winlink, void, u_int, mode_tree_item, char):5958-7614","window-tree.c:window_tree_filter_pane(session, winlink, window_pane, char):5958-6254"
redis,f80dfbf464e2a2de00cb8de5ed064f302a7a7c82,CHANGE_SIGNATURE,"src/server.h:blockForKeys(client, robj, int, mstime_t, robj):83908-83989","src/server.h:blockForKeys(client, int, robj, int, mstime_t, robj, streamID):83908-84015"
darknet,c53e03348c65462bcba33f6352087dd6b9268e8f,RENAME_FUNCTION,"src/yoloplus.c:draw_yoloplus(image, float, int, int, char, float):410-1805","src/swag.c:draw_swag(image, float, int, int, char, float):410-1801"
redis,2a887bd53f992b940c7c9838a5dbdc2de1e3720a,CHANGE_SIGNATURE,"src/rdb.c:rdbSaveKeyValuePair(rio, robj, robj, null, null):34457-36051","src/rdb.c:rdbSaveKeyValuePair(rio, robj, robj, null):34457-35919"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/region_layer.h:get_region_boxes(layer, int, int, int, int, float, float, box, int, int, float, int):286-450","include/darknet.h:get_region_boxes(layer, int, int, int, int, float, float, box, int, int, float, int):12344-12508"
toxcore,bfc3c4eaac4eec6a2e714b7483b646d8ee21efc9,MOVE_FILE,other/bootstrap_daemon/tox-bootstrapd.c:tox-bootstrapd.c:0-25287,other/bootstrap_daemon/src/tox-bootstrapd.c:tox-bootstrapd.c:0-25287
FFmpeg,300ef253141fbebf9b201de676db1bb9e4298c40,CHANGE_SIGNATURE,"libavcodec/cbs_h2645.c:cbs_write_ue_golomb(CodedBitstreamContext, PutBitContext, char, uint32_t, uint32_t, uint32_t):4080-5271","libavcodec/cbs_h2645.c:cbs_write_ue_golomb(CodedBitstreamContext, PutBitContext, char, int, uint32_t, uint32_t, uint32_t):4282-5575"
nuklear,85d109e3513b5cbf51fbbd287ee6788c121799fc,CHANGE_SIGNATURE,"nuklear.h:nk_combo_begin_color(nk_context, nk_panel, nk_color, int):41338-41435","nuklear.h:nk_combo_begin_color(nk_context, nk_panel, nk_color, nk_vec2):41481-41583"
darknet,d2dece3df743c97f2cfbb9bbf0dd0449a8730cec,CHANGE_SIGNATURE,"src/detector.c:validate_detector(char, char, char):7206-11478","src/detector.c:validate_detector(char, char, char, char):7206-11606"
netdata,ff2b6a7ce583ed5b83c282e94c3f7aa6362ec92f,CHANGE_SIGNATURE,"src/procfile.c:pfwords_add(pfwords, char):1268-1712","src/procfile.c:pfwords_add(procfile, char):1198-1664"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/blas.h:normalize_cpu(float, float, float, int, int, int):1217-1307","include/darknet.h:normalize_cpu(float, float, float, int, int, int):9639-9729"
darknet,90d354a2a5a3ba76071337d8794cfc00f7bc5fab,CHANGE_SIGNATURE,"src/data.h:load_data(char, int, char, int, int, int):191-257","src/data.h:load_data(char, int, int, char, int, int, int):192-265"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:stats_allocated_ctl(size_t, size_t, void, size_t, void, size_t):51444-51515","deps/jemalloc/src/ctl.c:stats_allocated_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):71561-71633"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,src/convolutional_layer.h:denormalize_convolutional_layer(convolutional_layer):1189-1243,include/darknet.h:denormalize_convolutional_layer(layer):11389-11429
jq,6366cfd7a4275a25e128cc55f4c24a4079bc7005,RENAME_FUNCTION,libm.h:LIBM_DD(null):114-127,libm.h:LIBM_DD_NO(null):531-547
toxcore,d71136262227d68b649ce9fd8e020597c69cce07,CHANGE_SIGNATURE,"testing/tox_shell.c:print_message(Tox, uint32_t, uint8_t, size_t, void):1545-1754","testing/tox_shell.c:print_message(Tox, uint32_t, TOX_MESSAGE_TYPE, uint8_t, size_t, void):1545-1796"
darknet,1ef829e585c86e14504e4aae9ee0085c8f6a80be,MOVE_FILE,src/go.c:go.c:0-28346,examples/go.c:go.c:0-28394
darknet,d8adaf8ea6a31a380f6bf1fe65e88b661d3bb51e,CHANGE_SIGNATURE,"src/data.c:load_labels_paths(char, int, char, int):10316-10542","src/data.c:load_labels_paths(char, int, char, int, tree):11126-11455"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/normalization_layer.c:forward_normalization_layer(normalization_layer, float):1704-2450","src/normalization_layer.c:forward_normalization_layer(normalization_layer, network_state):1704-2496"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,src/image.h:constrain_image(image):2720-2745,include/darknet.h:constrain_image(image):13543-13568
toxcore,5e6bd7bfeef268cd5a232641ed9e20236ad3eb94,EXTRACT,"toxcore/DHT.c:replace_all(Client_data, uint16_t, uint8_t, IP_Port, uint8_t):24284-25667","toxcore/DHT.c:sort_client_list(Client_data, int, uint8_t):23730-23967"
git,9d98354f48997faf8251c566d909957f6ae427d5,RENAME_FUNCTION,"packfile.c:unpack_entry_the_repository(packed_git, off_t, object_type, null):39059-44194","packfile.c:unpack_entry(repository, packed_git, off_t, object_type, null):38724-43846"
nuklear,bd3fd8300f40b79a09eddebec646e8436ebebf66,CHANGE_SIGNATURE,"nuklear.h:nk_menu_begin_label(nk_context, nk_panel, char, nk_flags, nk_vec2):48202-48309","nuklear.h:nk_menu_begin_label(nk_context, char, nk_flags, nk_vec2):47917-48006"
FFmpeg,300ef253141fbebf9b201de676db1bb9e4298c40,CHANGE_SIGNATURE,"libavcodec/cbs.c:ff_cbs_write_unsigned(CodedBitstreamContext, PutBitContext, int, char, uint32_t, uint32_t, uint32_t):10729-11722","libavcodec/cbs.c:ff_cbs_write_unsigned(CodedBitstreamContext, PutBitContext, int, char, int, uint32_t, uint32_t, uint32_t):11675-12765"
darknet,153705226d8ca746478b69eeac9bc854766daa11,CHANGE_SIGNATURE,src/cnn.c:test_cifar10():12573-12948,src/cnn.c:test_cifar10(char):12626-12993
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:version_ctl(size_t, size_t, void, size_t, void, size_t):1955-1973","deps/jemalloc/src/ctl.c:version_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):1791-1809"
curl,84ad1fd3047815f9c6e78728bb351b828eac10b1,RENAME_FUNCTION,lib/mime.c:ContentTypeForFilename(char):43734-44707,lib/mime.c:Curl_mime_contenttype(char):43554-44519
git,60fba4bf1670e6eabd61b04ebf86efedff866a50,CHANGE_SIGNATURE,"submodule.c:submodule_push_check(char, char, remote, char, int):28088-28875","submodule.c:submodule_push_check(char, char, remote, refspec):28076-28851"
toxcore,1bfd93e64a2a6d3bf9c90a9aa89abd29f3d826a7,MOVE_FUNCTION,"toxav/rtp.c:vc_queue_message(void, RTPMessage):2736-2780","toxav/video.h:vc_queue_message(void, RTPMessage_s):2548-2601"
nuklear,bd30c124a655400f0f7da127be939919e8b46c58,CHANGE_SIGNATURE,"nuklear.h:nk_color_pick(nk_context, nk_color, nk_color_format):114481-114554","nuklear.h:nk_color_pick(nk_context, nk_colorf, nk_color_format):114483-114557"
darknet,8c5364f58569eaeb5582a4915b36b24fc5570c76,CHANGE_SIGNATURE,"src/detection_layer.c:make_detection_layer(int, int, int, int, int, int, int, int):515-1379","src/detection_layer.c:make_detection_layer(int, int, int, int, int, int, int):233-1061"
darknet,8d9ed0a1d680c8d31e453e2e1cebfda66b357c11,CHANGE_SIGNATURE,"src/layer.h:backward_gpu(layer, network_state):911-964","src/layer.h:backward_gpu(layer, network):919-966"
linux,f3f7277995675d632a3e42144e1a4c9b0cc58d44,CHANGE_SIGNATURE,"fs/btrfs/free-space-tree.h:remove_block_group_free_space(btrfs_trans_handle, btrfs_fs_info, btrfs_block_group_cache):896-1047","fs/btrfs/free-space-tree.h:remove_block_group_free_space(btrfs_trans_handle, btrfs_block_group_cache):896-1010"
toxcore,d83efd35dd342da7f5b0f4b6e11ffd943d7f3c63,CHANGE_SIGNATURE,"testing/nTox.c:print_statuschange(Tox, int, uint8_t, uint16_t, void):29119-29637","testing/nTox.c:print_statuschange(Tox, uint32_t, uint8_t, size_t, void):29626-30147"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/util.c:phar_verify_signature(php_stream, size_t, uint32_t, char, int, char, char, int, char):39919-46820","ext/phar/util.c:phar_verify_signature(php_stream, size_t, uint32_t, char, size_t, char, char, size_t, char):39970-46945"
darknet,16d06ec0db241261d0d030722e440206ed8aad77,CHANGE_SIGNATURE,"src/nightmare.c:reconstruct_picture(network, float, image, image, float, float, float, int):3734-5163","src/nightmare.c:reconstruct_picture(network, float, image, image, float, float, float, int, int):3886-5373"
toxcore,56e5373a11eed9b4d89873f4668be2b1411a8d18,RENAME_FUNCTION,toxav/toxav.c:toxav_iteration(ToxAV):5625-6518,toxav/toxav.c:toxav_iterate(ToxAV):5625-6516
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,CHANGE_SIGNATURE,"src/network.c:forward_network(network, double):459-1395","src/network.c:forward_network(network, float):459-1394"
darknet,6e7914530939aeaa4e6cc1a692b15e23d5173ae0,CHANGE_SIGNATURE,"src/region_layer.c:delta_region_box(box, float, float, int, int, int, int, int, int, float, float, int):2188-2885","src/region_layer.c:delta_region_box(box, float, float, int, int, int, int, int, int, int, int, float, float, int):2411-3511"
darknet,2313a8eb54d703323279c0fb9b2c9c52d26f0cf9,MOVE_RENAME_FUNCTION,"src/darknet.c:validate_detection_net(char, char):4148-6377","src/detection.c:validate_detection(char, char):3266-5491"
ijkplayer,33b445b929099149defa87750100e2cc64a5d4c1,CHANGE_SIGNATURE,"ijkmedia/ijkplayer/ijkavutil/ijkstl.h:ijk_map_traversal_handle(void, int):1236-1296","ijkmedia/ijkplayer/ijkavutil/ijkstl.h:ijk_map_traversal_handle(void, void, int):1236-1333"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/phar.c:phar_open_parsed_phar(char, int, char, int, int, int, phar_archive_data, char):14690-16483","ext/phar/phar.c:phar_open_parsed_phar(char, size_t, char, size_t, zend_bool, uint32_t, phar_archive_data, char):14690-16500"
jq,91fb3df4954ead7914255a093d55192d0420b962,RENAME_FUNCTION,"main.c:read_more(char, size_t):4766-5668",main.c:input_state_read_more(next_input_state):6267-7455
toxcore,5b7cbc89560828c2f5b0b2d1f4cdd738da0797a0,RENAME_FUNCTION,"toxcore/tox.h:tox_file_receive_cb(Tox, uint32_t, uint32_t, uint32_t, uint64_t, uint8_t, size_t, void):63297-63506","toxcore/tox.h:tox_file_recv_cb(Tox, uint32_t, uint32_t, uint32_t, uint64_t, uint8_t, size_t, void):63433-63636"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/maxpool_layer.h:forward_maxpool_layer(maxpool_layer, float):533-595","src/maxpool_layer.h:forward_maxpool_layer(maxpool_layer, network_state):553-622"
FFmpeg,4d3dd167dfdfa2f36724f5613f05f46e3477c0d1,EXTRACT,"libavformat/flvenc.c:put_avc_eos_tag(AVIOContext, null):7889-8496","libavformat/flvenc.c:put_timestamp(AVIOContext, int64_t):7969-8097"
toxcore,0bc37303875c9adb90bf4344279580f5df0cc86e,CHANGE_SIGNATURE,"toxcore/net_crypto.c:tcp_data_callback(void, uint32_t, uint8_t, uint8_t, uint16_t):58345-59094","toxcore/net_crypto.c:tcp_data_callback(void, int, uint8_t, uint16_t):53948-54630"
tmux,17cf1b21c6c30a2d7b8cf7d9a29f495a9b01c475,CHANGE_SIGNATURE,"tmux.h:cmd_find_from_winlink_pane(cmd_find_state, winlink, window_pane):40456-40554","tmux.h:cmd_find_from_winlink_pane(cmd_find_state, winlink, window_pane, int):40483-40586"
nuklear,85d109e3513b5cbf51fbbd287ee6788c121799fc,CHANGE_SIGNATURE,"nuklear.h:nk_menu_begin_symbol(nk_context, nk_panel, char, nk_symbol_type, float):45439-45544","nuklear.h:nk_menu_begin_symbol(nk_context, nk_panel, char, nk_symbol_type, nk_vec2):45690-45803"
linux,f9f5aca115fd4a4b49cdc483084a0dc4ca316b25,EXTRACT,"fs/cifs/file.c:cifs_readdata_alloc(int, work_func_t):75657-76046","fs/cifs/file.c:cifs_readdata_direct_alloc(page, work_func_t):75657-76035"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:arenas_nbins_ctl(size_t, size_t, void, size_t, void, size_t):47458-47502","deps/jemalloc/src/ctl.c:arenas_nbins_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):66970-67014"
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,CHANGE_SIGNATURE,"src/utils.h:normalize_array(double, int):394-427","src/utils.h:normalize_array(float, int):393-425"
php-src,c4331b00be1a294fa20ee08a18cdd722f123c73a,CHANGE_SIGNATURE,"ext/sqlite3/libsqlite/sqlite3.c:sqlite3TriggerInsertStep(sqlite3, Token, IdList, Select, u8, char, char):824036-824163","ext/sqlite3/libsqlite/sqlite3.c:sqlite3TriggerInsertStep(sqlite3, Token, IdList, Select, u8, Upsert, char, char):840194-840370"
darknet,516f019ba6fb88de7218dd3b4eaeadb1cf676518,MOVE_FUNCTION,"src/parser.c:print_maxpool_cfg(FILE, maxpool_layer, network, int):17485-17658","src/old.c:print_maxpool_cfg(FILE, maxpool_layer, network, int):3606-3779"
darknet,72a2fe93f94a164c7e724a9339706245362483b7,CHANGE_SIGNATURE,"src/demo.h:demo(char, char, float, int, char, char, int, int, char, float, int, int, int, int):55-258","src/demo.h:demo(char, char, float, int, char, char, int, int, char, int, float, int, int, int, int):55-267"
linux,ce4c3e19e5201424357a0c82176633b32a98d2ec,INLINE,"drivers/md/bcache/sysfs.c:bch_read_string_list(char, char):3705-4022",drivers/md/bcache/sysfs.c:STORE(null):6369-9360
tmux,e741a0bcd7775fab1db822ea6707cd32b0ea9799,CHANGE_SIGNATURE,"tmux.h:window_add_pane(window, window_pane, null):56920-56989","tmux.h:window_add_pane(window, window_pane, int, null):56920-56994"
FFmpeg,0ef7a4519745967473f69fd8819af9d558132d4b,CHANGE_SIGNATURE,"libavfilter/vf_colorbalance.c:apply_lut16(AVFilterContext, AVFrame, AVFrame):6708-7750","libavfilter/vf_colorbalance.c:apply_lut16(AVFilterContext, void, int, int):8077-9427"
curl,4073cd83b2f3bcf93f1ce7f5d567d22175bad9af,CHANGE_SIGNATURE,"lib/cookie.h:Curl_cookie_add(Curl_easy, CookieInfo, bool, char, char, char):3085-3274","lib/cookie.h:Curl_cookie_add(Curl_easy, CookieInfo, bool, bool, char, char, char):3085-3320"
redis,01ea018c4080e24b00d36e1cbf36c4d98b82ff40,MOVE_FUNCTION,"src/server.h:streamReplyWithRange(client, stream, streamID, streamID, size_t):67786-67874","src/stream.h:streamReplyWithRange(client, stream, streamID, streamID, size_t):1869-1964"
darknet,054e2b1954aafb15b0e983180dda309cfd5d831f,EXTRACT,"src/rnn.c:test_char_rnn(char, char, int, char, float, int):3891-5175","src/rnn.c:print_symbol(int, char):6024-6160"
netdata,46b191c4fecf3abfffe13860630569a93ba78a81,CHANGE_SIGNATURE,"src/backend_prometheus.c:prometheus_server_last_access(char, time_t):328-955","src/backend_prometheus.c:prometheus_server_last_access(char, RRDHOST, time_t):480-1345"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/phar_object.c:phar_do_404(phar_archive_data, char, int, char, int, char, size_t):9712-10646","ext/phar/phar_object.c:phar_do_404(phar_archive_data, char, size_t, char, size_t, char, size_t):9717-10657"
linux,ecb37ce9baac653cc09e2b631393dde3df82979f,MOVE_FUNCTION,"drivers/md/bcache/util.c:bch_snprint_string_list(char, size_t, char, size_t):2717-3009","drivers/md/bcache/sysfs.c:bch_snprint_string_list(char, size_t, char, size_t):3404-3703"
darknet,6b38dcdce07b0c082334e7d9e10fe26bc440a347,CHANGE_SIGNATURE,"src/data.h:load_image_augment_paths(char, int, int, int, int, float, float, float, float):1907-2038","src/data.h:load_image_augment_paths(char, int, int, int, int, float, float, float, float, float):1939-2084"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/image.h:composite_3d(char, char, char, int):2752-2806","include/darknet.h:composite_3d(char, char, char, int):13362-13416"
netdata,31440083b8f4054f96f9afcfc9a1e3e66ebb798c,CHANGE_SIGNATURE,"src/statistical.c:single_exponential_smoothing(double, size_t, double):6515-7038","src/statistical.c:single_exponential_smoothing(LONG_DOUBLE, size_t, LONG_DOUBLE):6515-7038"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,deps/jemalloc/src/prof.c:prof_gdump(void):37780-38318,deps/jemalloc/src/prof.c:prof_gdump(tsdn_t):44809-45486
netdata,31440083b8f4054f96f9afcfc9a1e3e66ebb798c,CHANGE_SIGNATURE,"src/statistical.h:single_exponential_smoothing(double, size_t, double):575-665","src/statistical.h:single_exponential_smoothing(LONG_DOUBLE, size_t, LONG_DOUBLE):575-665"
darknet,1ef829e585c86e14504e4aae9ee0085c8f6a80be,MOVE_FILE,src/rnn_vid.c:rnn_vid.c:0-6795,examples/rnn_vid.c:rnn_vid.c:0-6835
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,INLINE,deps/jemalloc/src/jemalloc.c:malloc_thread_init(void):6411-6960,deps/jemalloc/src/jemalloc.c:malloc_init(void):5884-6000
darknet,979d02126b1a597361934f86f50eeda31ff083fe,RENAME_FUNCTION,src/convolutional_layer.c:learn_bias_convolutional_layer(convolutional_layer):4815-5202,"src/convolutional_layer.c:backward_bias(float, float, int, int, int):3986-4268"
darknet,0b64cb4dd35377db4e5c916b8bba8b46d788abff,CHANGE_SIGNATURE,"src/blas.c:upsample_cpu(float, int, int, int, int, int, int, float):8708-9292","src/blas.c:upsample_cpu(float, int, int, int, int, int, int, float, float):8750-9359"
darknet,4bdf96bd6aafbec6bc3f0eab8739d6652878fd24,MOVE_RENAME_FUNCTION,"src/tests.c:one_hot(double, int, int):6262-6509","src/utils.c:one_hot_encode(double, int, int):4073-4327"
jq,21309bc6d7c783c5614575603a197bfac35b5dab,CHANGE_SIGNATURE,"compile.c:block_compile(block, bytecode):38384-39044","compile.c:block_compile(block, bytecode, locfile):38609-39293"
darknet,b77a8f39874c05a1ed0cabd8d85134126ac2da47,CHANGE_SIGNATURE,"src/data.c:load_data_detection_random(int, char, int, char, int, int, int, int, float):3093-3621","src/data.c:load_data_detection_random(int, char, int, int, int, int, int, float):3197-3710"
