"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration ReduceCPULimits(_ CgroupName) at pkg/kubelet/cm/pod_container_manager_stub.go:45}","{method_declaration ReduceCPULimits(_ klog.Logger, _ CgroupName) at pkg/kubelet/cm/pod_container_manager_stub.go:46}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration newCgroupCommon(cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_manager_linux.go:162}","{function_declaration newCgroupCommon(logger klog.Logger, cs *CgroupSubsystems, cgroupDriver string) at pkg/kubelet/cm/cgroup_manager_linux.go:164}","6","6"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreStartContainer(pod *v1.Pod, container *v1.Container, containerID string) at pkg/kubelet/cm/internal_container_lifecycle.go:41}","{method_declaration PreStartContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerID string) at pkg/kubelet/cm/internal_container_lifecycle.go:41}","13","13"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Update(cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:365}","{method_declaration Update(logger klog.Logger, cgroupConfig *CgroupConfig) at pkg/kubelet/cm/cgroup_manager_linux.go:368}","13","13"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateQOSCgroups() at pkg/kubelet/cm/container_manager_linux.go:600}","{method_declaration UpdateQOSCgroups(logger klog.Logger) at pkg/kubelet/cm/container_manager_linux.go:600}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreCreateContainer(pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_unsupported.go:27}","{method_declaration PreCreateContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_unsupported.go:28}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration Pids(name CgroupName) at pkg/kubelet/cm/cgroup_manager_linux.go:412}","{method_declaration Pids(logger klog.Logger, name CgroupName) at pkg/kubelet/cm/cgroup_manager_linux.go:415}","48","48"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration PreCreateContainer(pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_linux.go:32}","{method_declaration PreCreateContainer(logger klog.Logger, pod *v1.Pod, container *v1.Container, containerConfig *runtimeapi.ContainerConfig) at pkg/kubelet/cm/internal_container_lifecycle_linux.go:32}","21","21"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration NewContainerManager(mountUtil mount.Interface, cadvisorInterface cadvisor.Interface, nodeConfig NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_linux.go:208}","{function_declaration NewContainerManager(ctx context.Context, mountUtil mount.Interface, cadvisorInterface cadvisor.Interface, nodeConfig NodeConfig, failSwapOn bool, recorder record.EventRecorder, kubeClient clientset.Interface) at pkg/kubelet/cm/container_manager_linux.go:208}","188","186"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration UpdateCgroups() at pkg/kubelet/cm/qos_container_manager_linux.go:405}","{method_declaration UpdateCgroups(logger klog.Logger) at pkg/kubelet/cm/qos_container_manager_linux.go:408}","3","3"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{function_declaration GetKubeletContainer(kubeletCgroups string) at pkg/kubelet/cm/helpers_linux.go:334}","{function_declaration GetKubeletContainer(logger klog.Logger, kubeletCgroups string) at pkg/kubelet/cm/helpers_linux.go:335}","10","10"
"05f67d834aba4ba2b4a11839e4a24df28b4d57da","CHANGE_SIGNATURE","{method_declaration libctCgroupConfig(in *CgroupConfig, needResources bool) at pkg/kubelet/cm/cgroup_manager_linux.go:197}","{method_declaration libctCgroupConfig(logger klog.Logger, in *CgroupConfig, needResources bool) at pkg/kubelet/cm/cgroup_manager_linux.go:199}","37","37"
"7bbec73192abfb21b42ba8922d3f704d07424006"
"d99d3c0b69d9a98727cee15b4542a9fc8cf4a842"
"c1a95eb7e2f61d3605086833a4a7857df2b69e27","CHANGE_SIGNATURE","{function_declaration NewRegistry(effectiveVersion compatibility.EffectiveVersion, opts ...func(*registry)) at staging/src/k8s.io/component-base/zpages/statusz/statusz.go:57}","{function_declaration NewRegistry(effectiveVersion compatibility.EffectiveVersion, opts ...Option) at staging/src/k8s.io/apiserver/pkg/server/statusz/statusz.go:71}","8","10"
"1d9c646892c0c61756f9813f2c83bf0fa84b4bf8"
"2e543d151b6f58ac6354a398282a43d4cca94cb5","CHANGE_SIGNATURE","{function_declaration setup(tb testing.TB) at pkg/controller/devicetainteviction/device_taint_eviction_test.go:61}","{function_declaration setup(tCtx ktesting.TContext) at pkg/controller/devicetainteviction/device_taint_eviction_test.go:61}","55","54"
"2e534d6da100ef20a048ed44f9ec9997f64676a7"
"fda069a5d62c970e63ad552d7ab0f29aac14bbb1"
"9cc3a06f0b4082a3bc699d5ececba438af29dcf7"
"0fac370625b71fbda3d5ce89ef76dcd70421bd04"
"428be46ba25af2aaf772a69a99e5bbe0ac7546e5"
"8d3bc085ce4da294001d4730d468036975e2db47"
"89f1edd5169316ff979639e4a031e4c5d112af13"
"01d1cb967932e17d8865d377a42f49539fb96cbd"
"79df44ca529563b7bf41c5a84f1145b3aae51492"
"7bc354e15d5ddb3436782a75da966a77edf95264","RENAME","{function_declaration cmpIntents(t *testing.T, expected uint) at pkg/kubelet/images/pullmanager/metrics_test.go:195}","{function_declaration cmpFSIntents(t *testing.T, expected uint) at pkg/kubelet/images/pullmanager/metrics_test.go:240}","15","15"
"7bc354e15d5ddb3436782a75da966a77edf95264","RENAME","{function_declaration cmpPulledRecords(t *testing.T, expected uint) at pkg/kubelet/images/pullmanager/metrics_test.go:210}","{function_declaration cmpFSPulledRecords(t *testing.T, expected uint) at pkg/kubelet/images/pullmanager/metrics_test.go:255}","15","15"
"ae7c6e8080e6c54feb8f2874e286c232847aa634"
"429a96eda6e2574be95b2b219f5e8803ad202a47"
"7a9d718cdf5e26f83ce45cd5b24f06ef7e678bea"
"9b80964efd2bfa33a62db3e64f83822a9ff8483f"
"b1942ae6b121afe57b94686202e9f0230e7e1533"
"df3f5dd493b1a0a089aafce9e42444720e8f02d5"
"2713803c78d1eb42e49da486fb5e3ffb1e31b060"
"a8c9bb1f168a684c25d89b32058a912e97adc4fc"
"0d6d2aa6a5858643b2574e33b5ddd235e4fdb273"
"9161461317092c49e15d7ee9026815c0982da1fc"
"a553ac0e92ae05795fa1aee120694db9ae14bafe"
"a4e8b54dee7fa970fd9f9d5cf59d234bd90468fc"
"cc0012b4502863fcb43b4399a84de47783d522f8"
"9bbf28e2f4e530c92a7274d7f599443d84af589c"
"1d2b87c2e9a624430acbc85a88131920738cf728"
"4f647b3f3df3c2d749108227ded5b3dd34069d32"
"2a217a9bfd284de264774da3a853be3d6fb783cc"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration Informer() at staging/src/k8s.io/client-go/informers/storagemigration/v1alpha1/storageversionmigration.go:95}","{method_declaration Informer() at staging/src/k8s.io/client-go/informers/storagemigration/v1beta1/storageversionmigration.go:95}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration WithGenerateName(value string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:126}","{method_declaration WithGenerateName(value string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:126}","5","5"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration StorageVersionMigration(name string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:48}","{function_declaration StorageVersionMigration(name string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:48}","7","7"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration ProtoMessage() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.protomessage.pb.go:32}","{method_declaration ProtoMessage() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.protomessage.pb.go:28}","1","1"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE_RENAME","{function_declaration Convert_storagemigration_StorageVersionMigration_To_v1alpha1_StorageVersionMigration(in *storagemigration.StorageVersionMigration, out *storagemigrationv1alpha1.StorageVersionMigration, s conversion.Scope) at pkg/apis/storagemigration/v1alpha1/zz_generated.conversion.go:184}","{function_declaration Convert_v1beta1_StorageVersionMigration_To_storagemigration_StorageVersionMigration(in *storagemigrationv1beta1.StorageVersionMigration, out *storagemigration.StorageVersionMigration, s conversion.Scope) at pkg/apis/storagemigration/v1beta1/zz_generated.conversion.go:96}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration NewForConfig(c *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1alpha1/storagemigration_client.go:46}","{function_declaration NewForConfig(c *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1beta1/storagemigration_client.go:46}","9","9"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration Size() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:394}","{method_declaration Size() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:260}","12","10"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration ensureObjectMetaApplyConfigurationExists() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:250}","{method_declaration ensureObjectMetaApplyConfigurationExists() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:250}","5","5"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration sovGenerated(x uint64) at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:424}","{function_declaration sovGenerated(x uint64) at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:288}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration setConfigDefaults(config *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1alpha1/storagemigration_client.go:83}","{function_declaration setConfigDefaults(config *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1beta1/storagemigration_client.go:83}","10","10"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE_RENAME","{function_declaration autoConvert_v1alpha1_StorageVersionMigrationList_To_storagemigration_StorageVersionMigrationList(in *storagemigrationv1alpha1.StorageVersionMigrationList, out *storagemigration.StorageVersionMigrationList, s conversion.Scope) at pkg/apis/storagemigration/v1alpha1/zz_generated.conversion.go:188}","{function_declaration autoConvert_v1beta1_StorageVersionMigrationList_To_storagemigration_StorageVersionMigrationList(in *storagemigrationv1beta1.StorageVersionMigrationList, out *storagemigration.StorageVersionMigrationList, s conversion.Scope) at pkg/apis/storagemigration/v1beta1/zz_generated.conversion.go:116}","5","5"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration New(f internalinterfaces.SharedInformerFactory, namespace string, tweakListOptions internalinterfaces.TweakListOptionsFunc) at staging/src/k8s.io/client-go/informers/storagemigration/v1alpha1/interface.go:38}","{function_declaration New(f internalinterfaces.SharedInformerFactory, namespace string, tweakListOptions internalinterfaces.TweakListOptionsFunc) at staging/src/k8s.io/client-go/informers/storagemigration/v1beta1/interface.go:38}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration defaultInformer(client kubernetes.Interface, resyncPeriod time.Duration) at staging/src/k8s.io/client-go/informers/storagemigration/v1alpha1/storageversionmigration.go:91}","{method_declaration defaultInformer(client kubernetes.Interface, resyncPeriod time.Duration) at staging/src/k8s.io/client-go/informers/storagemigration/v1beta1/storageversionmigration.go:91}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration GetAPIVersion() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:278}","{method_declaration GetAPIVersion() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:278}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration DeepCopy() at staging/src/k8s.io/api/storagemigration/v1alpha1/zz_generated.deepcopy.go:130}","{method_declaration DeepCopy() at staging/src/k8s.io/api/storagemigration/v1beta1/zz_generated.deepcopy.go:98}","8","8"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration ExtractStorageVersionMigrationFrom(storageVersionMigration *storagemigrationv1alpha1.StorageVersionMigration, fieldManager string, subresource string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:63}","{function_declaration ExtractStorageVersionMigrationFrom(storageVersionMigration *storagemigrationv1beta1.StorageVersionMigration, fieldManager string, subresource string) at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:63}","12","12"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration SwaggerDoc() at staging/src/k8s.io/api/storagemigration/v1alpha1/types_swagger_doc_generated.go:81}","{method_declaration SwaggerDoc() at staging/src/k8s.io/api/storagemigration/v1beta1/types_swagger_doc_generated.go:56}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration IsApplyConfiguration() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1alpha1/storageversionmigration.go:96}","{method_declaration IsApplyConfiguration() at staging/src/k8s.io/client-go/applyconfigurations/storagemigration/v1beta1/storageversionmigration.go:96}","1","1"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration Marshal() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:190}","{method_declaration Marshal() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:95}","9","9"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration NewForConfigOrDie(c *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1alpha1/storagemigration_client.go:70}","{function_declaration NewForConfigOrDie(c *rest.Config) at staging/src/k8s.io/client-go/kubernetes/typed/storagemigration/v1beta1/storagemigration_client.go:70}","7","7"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","CHANGE_SIGNATURE","{function_declaration NewResourceVersionController(
	ctx context.Context,
	kubeClient clientset.Interface,
	discoveryClient discovery.DiscoveryInterface,
	metadataClient metadata.Interface,
	svmInformer svminformers.StorageVersionMigrationInformer,
	mapper meta.ResettableRESTMapper,
) at pkg/controller/storageversionmigrator/resourceversion.go:73}","{function_declaration NewResourceVersionController(
	ctx context.Context,
	kubeClient clientset.Interface,
	discoveryClient discovery.DiscoveryInterface,
	metadataClient metadata.Interface,
	svmInformer svminformers.StorageVersionMigrationInformer,
	mapper meta.RESTMapper,
) at pkg/controller/storageversionmigrator/resourceversion.go:73}","27","27"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{function_declaration valueToStringGenerated(v interface{}) at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:511}","{function_declaration valueToStringGenerated(v interface{}) at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:348}","8","8"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration ProtoMessage() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.protomessage.pb.go:30}","{method_declaration ProtoMessage() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.protomessage.pb.go:26}","1","1"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration APILifecycleIntroduced() at staging/src/k8s.io/api/storagemigration/v1alpha1/zz_generated.prerelease-lifecycle.go:44}","{method_declaration APILifecycleIntroduced() at staging/src/k8s.io/api/storagemigration/v1beta1/zz_generated.prerelease-lifecycle.go:44}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration Marshal() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:137}","{method_declaration Marshal() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:42}","9","9"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration APILifecycleRemoved() at staging/src/k8s.io/api/storagemigration/v1alpha1/zz_generated.prerelease-lifecycle.go:38}","{method_declaration APILifecycleRemoved() at staging/src/k8s.io/api/storagemigration/v1beta1/zz_generated.prerelease-lifecycle.go:38}","3","3"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE","{method_declaration Reset() at staging/src/k8s.io/api/storagemigration/v1alpha1/generated.pb.go:38}","{method_declaration Reset() at staging/src/k8s.io/api/storagemigration/v1beta1/generated.pb.go:34}","1","1"
"3b72759d1bcfe0820b27909110f6ab6a6cc99034","MOVE_RENAME","{function_declaration Convert_v1alpha1_StorageVersionMigrationSpec_To_storagemigration_StorageVersionMigrationSpec(in *storagemigrationv1alpha1.StorageVersionMigrationSpec, out *storagemigration.StorageVersionMigrationSpec, s conversion.Scope) at pkg/apis/storagemigration/v1alpha1/zz_generated.conversion.go:219}","{function_declaration Convert_v1beta1_StorageVersionMigrationSpec_To_storagemigration_StorageVersionMigrationSpec(in *storagemigrationv1beta1.StorageVersionMigrationSpec, out *storagemigration.StorageVersionMigrationSpec, s conversion.Scope) at pkg/apis/storagemigration/v1beta1/zz_generated.conversion.go:144}","3","3"
